Real,Previsto
295000.0,291475.01516683516
357000.0,291475.01516683516
195000.0,286147.98560700874
127000.0,200936.93244246475
990000.0,733778.9817444219
1100000.0,1786363.6363636365
221000.0,358226.3082706767
130000.0,365093.23529411765
429000.0,523130.54054054053
205000.0,291475.01516683516
446000.0,267351.6029645315
250000.0,497401.9864364982
460000.0,286147.98560700874
274000.0,403803.02116402116
1195000.0,562735.2483221476
573500.0,454090.62152777775
290000.0,365093.23529411765
251450.0,286147.98560700874
200000.0,267351.6029645315
225000.0,200936.93244246475
230000.0,286147.98560700874
130000.0,267351.6029645315
80152.95,200936.93244246475
3800000.0,1524177.8839779005
5500000.0,388176.4705882353
950000.0,570352.2276785715
155000.0,291475.01516683516
549000.0,365093.23529411765
235000.0,291475.01516683516
1300000.0,785353.2034632035
2500000.0,2430432.5064935065
185000.0,412938.3522727273
580000.0,365093.23529411765
355000.0,365093.23529411765
815000.0,738258.6346153846
220000.0,342982.94088669954
290000.0,286147.98560700874
247500.0,267351.6029645315
289900.0,267351.6029645315
450000.0,365093.23529411765
880000.0,570352.2276785715
595500.0,795787.4549549549
40000.0,286147.98560700874
620000.0,753897.339055794
950000.0,738258.6346153846
520000.0,787940.4761904762
295000.0,516944.9917877448
385000.0,1408402.7777777778
480500.0,365093.23529411765
1275000.0,594296.147826087
320000.0,497401.9864364982
259900.0,301593.97575757577
387500.0,714538.4615384615
290000.0,516944.9917877448
67500.0,200936.93244246475
395000.0,454090.62152777775
173000.0,267351.6029645315
299000.0,516944.9917877448
485000.0,365093.23529411765
930000.0,403803.02116402116
900000.0,610345.205479452
420000.0,785353.2034632035
749000.0,1524177.8839779005
3900000.0,1524177.8839779005
355000.0,365093.23529411765
370000.0,610345.205479452
360000.0,311228.07042253524
380000.0,497401.9864364982
220000.0,200936.93244246475
51000.0,365093.23529411765
79500.0,798450.7593880389
330000.0,342982.94088669954
230000.0,200936.93244246475
195000.0,200936.93244246475
325250.0,412938.3522727273
669500.0,291475.01516683516
180000.0,365093.23529411765
232000.0,365093.23529411765
420000.0,610345.205479452
598000.0,516944.9917877448
240000.0,286147.98560700874
380000.0,365093.23529411765
98000.0,286147.98560700874
935000.0,738258.6346153846
120000.0,200936.93244246475
265000.0,365093.23529411765
58000.0,200936.93244246475
650000.0,412938.3522727273
235000.0,267351.6029645315
370000.0,403101.6424242424
885000.0,795787.4549549549
485000.0,403803.02116402116
230000.0,267351.6029645315
199900.0,200936.93244246475
285000.0,403101.6424242424
445000.0,267351.6029645315
1295000.0,1524177.8839779005
110000.0,286147.98560700874
165000.0,200936.93244246475
753000.0,412938.3522727273
1200000.0,798450.7593880389
1399000.0,718740.6677018633
1650000.0,2430432.5064935065
810000.0,342982.94088669954
650000.0,342982.94088669954
595000.0,365093.23529411765
400000.0,497401.9864364982
169000.0,286147.98560700874
1590000.0,1277752.808988764
197500.0,200936.93244246475
185000.0,286147.98560700874
775000.0,718740.6677018633
410000.0,511658.53658536583
2500000.0,516944.9917877448
875000.0,1249133.8392857143
345000.0,342982.94088669954
259000.0,286147.98560700874
773484.0,291475.01516683516
350000.0,403101.6424242424
422000.0,718740.6677018633
540000.0,516944.9917877448
330000.0,365093.23529411765
185000.0,291475.01516683516
159500.0,516944.9917877448
490000.0,733778.9817444219
570000.0,365093.23529411765
625000.0,365093.23529411765
650000.0,403101.6424242424
735000.0,938076.5765765766
169500.0,267351.6029645315
271148.0,291475.01516683516
193000.0,311228.07042253524
299900.0,311228.07042253524
255000.0,286147.98560700874
695000.0,365093.23529411765
179000.0,365093.23529411765
399000.0,497401.9864364982
430000.0,286147.98560700874
670000.0,733778.9817444219
30000.0,200936.93244246475
525000.0,516944.9917877448
425000.0,516944.9917877448
415000.0,617582.8846153846
425000.0,418946.89830508473
95000.0,200936.93244246475
265000.0,286147.98560700874
820000.0,753897.339055794
425000.0,200936.93244246475
163000.0,200936.93244246475
510000.0,454090.62152777775
375000.0,497401.9864364982
330000.0,365093.23529411765
277000.0,365093.23529411765
150000.0,365093.23529411765
45000.0,286147.98560700874
80000.0,200936.93244246475
325000.0,291475.01516683516
870000.0,570352.2276785715
399000.0,403101.6424242424
310000.0,516944.9917877448
259500.0,267351.6029645315
225000.0,267351.6029645315
320000.0,365093.23529411765
225000.0,200936.93244246475
122000.0,291475.01516683516
480000.0,365093.23529411765
206000.0,200936.93244246475
1286000.0,1524177.8839779005
1150000.0,1181733.8366197185
520000.0,412938.3522727273
375000.0,365093.23529411765
230000.0,200936.93244246475
186500.0,398676.9759450172
167000.0,291475.01516683516
340000.0,403803.02116402116
625000.0,365093.23529411765
290000.0,200936.93244246475
750000.0,365093.23529411765
152000.0,395913.0081300813
232500.0,286147.98560700874
310000.0,200936.93244246475
270000.0,311228.07042253524
525000.0,403803.02116402116
350000.0,342982.94088669954
3400000.0,2720600.0
245000.0,511658.53658536583
595000.0,798450.7593880389
280000.0,718740.6677018633
850000.0,860918.0
680000.0,365093.23529411765
307000.0,403101.6424242424
450000.0,398676.9759450172
197500.0,291475.01516683516
290000.0,301593.97575757577
145000.0,291475.01516683516
155000.0,286147.98560700874
85000.0,365093.23529411765
179900.0,267351.6029645315
390000.0,785353.2034632035
249900.0,267351.6029645315
310000.0,516944.9917877448
345000.0,365093.23529411765
1040000.0,714538.4615384615
275000.0,342982.94088669954
279000.0,200936.93244246475
395000.0,497906.2417582418
270620.0,267351.6029645315
259800.0,311228.07042253524
385000.0,342982.94088669954
150000.0,358226.3082706767
580000.0,497401.9864364982
835000.0,516944.9917877448
660000.0,798450.7593880389
255000.0,267351.6029645315
45000.0,200936.93244246475
360000.0,403803.02116402116
680000.0,744449.0
685000.0,684041.4696969697
280000.0,200936.93244246475
240000.0,342982.94088669954
219000.0,286147.98560700874
270300.0,342982.94088669954
355000.0,398676.9759450172
590000.0,733778.9817444219
399000.0,511658.53658536583
411645.0,342982.94088669954
985000.0,1100893.119266055
450000.0,798450.7593880389
1850000.0,1786363.6363636365
40000.0,200936.93244246475
120000.0,412938.3522727273
605000.0,733778.9817444219
394000.0,412938.3522727273
495000.0,365093.23529411765
329600.0,267351.6029645315
415000.0,286147.98560700874
270000.0,267351.6029645315
408858.0,291475.01516683516
591300.0,497401.9864364982
450000.0,497906.2417582418
1085000.0,1181733.8366197185
415000.0,403101.6424242424
289900.0,357118.4210526316
285900.0,267351.6029645315
45000.0,200936.93244246475
595000.0,403101.6424242424
270000.0,403803.02116402116
10000.0,286147.98560700874
919000.0,626833.0266666666
560000.0,454090.62152777775
325000.0,286147.98560700874
268000.0,200936.93244246475
165000.0,291475.01516683516
335000.0,365093.23529411765
475000.0,403803.02116402116
401843.0,200936.93244246475
422000.0,286147.98560700874
135000.0,286147.98560700874
460000.0,403803.02116402116
370000.0,286147.98560700874
170000.0,286147.98560700874
620000.0,785353.2034632035
190000.0,286147.98560700874
199800.0,291475.01516683516
394000.0,418946.89830508473
210000.0,200936.93244246475
170000.0,365093.23529411765
299900.0,365093.23529411765
240000.0,342982.94088669954
255000.0,200936.93244246475
355000.0,267351.6029645315
480000.0,570352.2276785715
935000.0,785353.2034632035
810000.0,738258.6346153846
2400000.0,860918.0
335900.0,267351.6029645315
220000.0,301593.97575757577
750000.0,327328.94736842107
75000.0,200936.93244246475
340000.0,365093.23529411765
480000.0,626833.0266666666
699999.0,562735.2483221476
360000.0,286147.98560700874
535000.0,753897.339055794
360000.0,516944.9917877448
850000.0,798450.7593880389
235000.0,516944.9917877448
222500.0,200936.93244246475
895000.0,626833.0266666666
486280.0,286147.98560700874
159000.0,200936.93244246475
155000.0,286147.98560700874
1200000.0,718740.6677018633
670000.0,795787.4549549549
195000.0,286147.98560700874
189000.0,267351.6029645315
570000.0,365093.23529411765
545000.0,570352.2276785715
260000.0,403803.02116402116
46986.0,200936.93244246475
233500.0,403101.6424242424
250000.0,403101.6424242424
155000.0,200936.93244246475
970000.0,718740.6677018633
380000.0,291475.01516683516
200000.0,301593.97575757577
330000.0,200936.93244246475
330000.0,412938.3522727273
670000.0,516944.9917877448
271000.0,291475.01516683516
298000.0,365093.23529411765
715000.0,286147.98560700874
650000.0,398676.9759450172
450000.0,365093.23529411765
46500.0,200936.93244246475
455000.0,516944.9917877448
380000.0,516944.9917877448
745000.0,516944.9917877448
1999000.0,2862967.4025974027
130000.0,286147.98560700874
260000.0,342982.94088669954
445000.0,403101.6424242424
520000.0,286147.98560700874
223000.0,267351.6029645315
230000.0,200936.93244246475
175000.0,365093.23529411765
650000.0,570352.2276785715
174500.0,267351.6029645315
370000.0,365093.23529411765
299500.0,516944.9917877448
201400.0,200936.93244246475
289000.0,286147.98560700874
85000.0,365093.23529411765
2395000.0,1181733.8366197185
176000.0,286147.98560700874
175000.0,311228.07042253524
349000.0,267351.6029645315
340000.0,286147.98560700874
150000.0,200936.93244246475
770000.0,516944.9917877448
28000.0,200936.93244246475
189900.0,342982.94088669954
1100000.0,523130.54054054053
590000.0,626833.0266666666
415000.0,200936.93244246475
1390000.0,2430432.5064935065
220000.0,365093.23529411765
328000.0,267351.6029645315
350000.0,523130.54054054053
445000.0,617582.8846153846
325000.0,403101.6424242424
439000.0,454090.62152777775
39000.0,200936.93244246475
480000.0,1524177.8839779005
1150000.0,398676.9759450172
4000000.0,1786363.6363636365
395000.0,365093.23529411765
165000.0,286147.98560700874
60000.0,200936.93244246475
175000.0,200936.93244246475
402000.0,301593.97575757577
270000.0,525149.3953488372
380000.0,516944.9917877448
250000.0,291475.01516683516
54900.0,516944.9917877448
537000.0,403803.02116402116
265000.0,365093.23529411765
185000.0,342982.94088669954
895000.0,714538.4615384615
484000.0,921057.9831932773
911000.0,718740.6677018633
180000.0,286147.98560700874
218000.0,286147.98560700874
385000.0,365093.23529411765
850000.0,497401.9864364982
360000.0,267351.6029645315
1150000.0,516944.9917877448
265000.0,358226.3082706767
675000.0,403101.6424242424
1399000.0,718740.6677018633
199900.0,267351.6029645315
700000.0,516944.9917877448
480000.0,454090.62152777775
350000.0,267351.6029645315
425000.0,291475.01516683516
282500.0,753897.339055794
745000.0,744449.0
520000.0,497401.9864364982
265000.0,570352.2276785715
157500.0,200936.93244246475
220000.0,311228.07042253524
255000.0,403803.02116402116
1485000.0,516944.9917877448
249900.0,200936.93244246475
350000.0,286147.98560700874
15000.0,200936.93244246475
675000.0,286147.98560700874
595000.0,570352.2276785715
22900.0,286147.98560700874
350000.0,798450.7593880389
352000.0,753897.339055794
490000.0,516944.9917877448
950000.0,860918.0
1500000.0,798450.7593880389
1490000.0,1484444.4444444445
149000.0,267351.6029645315
235000.0,200936.93244246475
415000.0,286147.98560700874
1345000.0,1524177.8839779005
550000.0,516944.9917877448
130000.0,516944.9917877448
200000.0,200936.93244246475
577700.0,860918.0
440000.0,291475.01516683516
413400.0,403101.6424242424
3400000.0,2021860.6333333333
500000.0,733778.9817444219
219000.0,286147.98560700874
432300.0,342982.94088669954
625000.0,365093.23529411765
249900.0,286147.98560700874
535000.0,921057.9831932773
298000.0,267351.6029645315
650000.0,575612.015625
2330000.0,995000.0
221500.0,200936.93244246475
320000.0,286147.98560700874
240000.0,200936.93244246475
92500.0,200936.93244246475
200000.0,291475.01516683516
375000.0,798450.7593880389
198500.0,311228.07042253524
167500.0,342982.94088669954
249900.0,497401.9864364982
206637.0,267351.6029645315
450000.0,497906.2417582418
47000.0,365093.23529411765
450000.0,516944.9917877448
33600.0,365093.23529411765
280000.0,301593.97575757577
325000.0,365093.23529411765
2500000.0,860918.0
545000.0,365093.23529411765
875000.0,753897.339055794
259000.0,412938.3522727273
420000.0,365093.23529411765
290000.0,200936.93244246475
174900.0,286147.98560700874
180000.0,200936.93244246475
360000.0,753897.339055794
209000.0,365093.23529411765
615000.0,403101.6424242424
430000.0,342982.94088669954
690000.0,412938.3522727273
275000.0,365093.23529411765
290900.0,267351.6029645315
319000.0,267351.6029645315
315000.0,497401.9864364982
495000.0,454090.62152777775
500000.0,404260.5263157895
395000.0,200936.93244246475
275000.0,200936.93244246475
230000.0,200936.93244246475
1590000.0,1181733.8366197185
225000.0,412938.3522727273
127000.0,365093.23529411765
685000.0,733778.9817444219
429900.0,311228.07042253524
475000.0,412938.3522727273
220000.0,200936.93244246475
450000.0,200936.93244246475
199500.0,291475.01516683516
215000.0,398676.9759450172
349000.0,403803.02116402116
625000.0,403101.6424242424
447000.0,286147.98560700874
475000.0,365093.23529411765
69000.0,200936.93244246475
203000.0,286147.98560700874
430000.0,398676.9759450172
600000.0,497906.2417582418
265000.0,365093.23529411765
160000.0,286147.98560700874
1300000.0,798450.7593880389
399000.0,357118.4210526316
162000.0,365093.23529411765
529000.0,365093.23529411765
220000.0,365093.23529411765
185000.0,403101.6424242424
840000.0,2862967.4025974027
460000.0,412938.3522727273
370000.0,286147.98560700874
280000.0,200936.93244246475
208000.0,200936.93244246475
350000.0,365093.23529411765
279500.0,267351.6029645315
170000.0,798450.7593880389
165000.0,267351.6029645315
204000.0,267351.6029645315
325000.0,286147.98560700874
995000.0,714538.4615384615
240000.0,286147.98560700874
252000.0,286147.98560700874
415000.0,1181733.8366197185
650000.0,403803.02116402116
2500000.0,1277752.808988764
485000.0,626833.0266666666
995000.0,1100893.119266055
580000.0,497401.9864364982
1100000.0,2912075.222222222
795000.0,938076.5765765766
710000.0,798450.7593880389
102000.0,200936.93244246475
440000.0,365093.23529411765
795000.0,795787.4549549549
425000.0,1324280.487804878
295000.0,286147.98560700874
420000.0,358226.3082706767
185000.0,286147.98560700874
498000.0,497401.9864364982
397500.0,342982.94088669954
240000.0,200936.93244246475
375000.0,454090.62152777775
245000.0,200936.93244246475
225000.0,200936.93244246475
335000.0,358226.3082706767
340000.0,200936.93244246475
320000.0,365093.23529411765
350000.0,516944.9917877448
1349000.0,1649191.9960000003
645000.0,398676.9759450172
235000.0,267351.6029645315
690000.0,1202825.0
280000.0,200936.93244246475
240000.0,286147.98560700874
989000.0,1181733.8366197185
760000.0,497401.9864364982
255000.0,357118.4210526316
252500.0,267351.6029645315
275000.0,516944.9917877448
260000.0,516944.9917877448
130000.0,200936.93244246475
63000.0,200936.93244246475
68000.0,286147.98560700874
619000.0,497401.9864364982
169000.0,267351.6029645315
120000.0,200936.93244246475
820000.0,516944.9917877448
372000.0,286147.98560700874
85000.0,200936.93244246475
250000.0,311228.07042253524
198000.0,753897.339055794
210000.0,516944.9917877448
260000.0,267351.6029645315
210000.0,267351.6029645315
745000.0,684041.4696969697
350000.0,418946.89830508473
595000.0,785353.2034632035
849500.0,921057.9831932773
28000.0,286147.98560700874
220000.0,208327.08396946566
465000.0,267351.6029645315
259000.0,267351.6029645315
210000.0,286147.98560700874
170000.0,200936.93244246475
285000.0,497401.9864364982
580000.0,497401.9864364982
215000.0,200936.93244246475
227000.0,286147.98560700874
480000.0,516944.9917877448
882000.0,714538.4615384615
185000.0,200936.93244246475
350000.0,570352.2276785715
1000000.0,795787.4549549549
1450000.0,1265740.49122807
720000.0,718740.6677018633
249000.0,200936.93244246475
399000.0,610345.205479452
47000.0,200936.93244246475
325000.0,286147.98560700874
289000.0,365093.23529411765
1650000.0,1277752.808988764
350000.0,795787.4549549549
87500.0,286147.98560700874
1250000.0,516944.9917877448
440000.0,365093.23529411765
750000.0,562735.2483221476
200000.0,398676.9759450172
450000.0,286147.98560700874
295000.0,403803.02116402116
421200.0,342982.94088669954
700000.0,733778.9817444219
525000.0,365093.23529411765
2100000.0,516944.9917877448
350000.0,365093.23529411765
203000.0,200936.93244246475
298000.0,342982.94088669954
225000.0,289105.55555555556
365000.0,200936.93244246475
542430.0,403803.02116402116
882000.0,753897.339055794
249000.0,454090.62152777775
82000.0,200936.93244246475
175000.0,286147.98560700874
595000.0,733778.9817444219
320000.0,365093.23529411765
185000.0,516944.9917877448
400000.0,208327.08396946566
180000.0,291475.01516683516
350000.0,365093.23529411765
320000.0,267351.6029645315
47000.0,200936.93244246475
237500.0,358226.3082706767
620000.0,718740.6677018633
970000.0,785353.2034632035
255000.0,286147.98560700874
70000.0,286147.98560700874
187000.0,267351.6029645315
3990000.0,798450.7593880389
304327.0,267351.6029645315
450000.0,342982.94088669954
530000.0,516944.9917877448
275000.0,267351.6029645315
239000.0,286147.98560700874
395000.0,286147.98560700874
1250000.0,921057.9831932773
295000.0,516944.9917877448
57500.0,200936.93244246475
245000.0,267351.6029645315
225000.0,267351.6029645315
650000.0,798450.7593880389
4500000.0,2430432.5064935065
340000.0,286147.98560700874
430000.0,516944.9917877448
275000.0,286147.98560700874
355000.0,286147.98560700874
6900000.0,2125937.5
490000.0,744449.0
165000.0,200936.93244246475
380000.0,516944.9917877448
360000.0,785353.2034632035
685000.0,684041.4696969697
300000.0,286147.98560700874
305000.0,342982.94088669954
690000.0,714538.4615384615
350000.0,286147.98560700874
875000.0,516944.9917877448
370000.0,342982.94088669954
275000.0,286147.98560700874
322560.0,267351.6029645315
425000.0,744449.0
403800.0,286147.98560700874
1050000.0,1181733.8366197185
325000.0,291475.01516683516
490000.0,610345.205479452
375000.0,200936.93244246475
317000.0,311228.07042253524
235000.0,200936.93244246475
470000.0,357118.4210526316
360000.0,365093.23529411765
299000.0,365093.23529411765
1650000.0,860918.0
495000.0,403101.6424242424
360000.0,516944.9917877448
199000.0,267351.6029645315
320000.0,798450.7593880389
270000.0,200936.93244246475
550000.0,1100893.119266055
1190000.0,539732.6481481482
220000.0,267351.6029645315
464625.0,403803.02116402116
540000.0,610345.205479452
234500.0,200936.93244246475
2450000.0,2235909.090909091
230000.0,200936.93244246475
299500.0,286147.98560700874
300000.0,516944.9917877448
430000.0,738258.6346153846
220000.0,200936.93244246475
455000.0,562735.2483221476
361174.0,403101.6424242424
330000.0,516944.9917877448
575000.0,516944.9917877448
815000.0,684041.4696969697
810000.0,575612.015625
230000.0,365093.23529411765
198000.0,267351.6029645315
385000.0,357118.4210526316
1400000.0,798450.7593880389
215000.0,365093.23529411765
990000.0,798450.7593880389
110000.0,516944.9917877448
399280.0,200936.93244246475
275000.0,286147.98560700874
269500.0,291475.01516683516
334000.0,412938.3522727273
690000.0,785353.2034632035
950000.0,714538.4615384615
675000.0,1100893.119266055
234000.0,267351.6029645315
225000.0,286147.98560700874
389999.0,610345.205479452
299000.0,938076.5765765766
410000.0,795787.4549549549
120000.0,365093.23529411765
360000.0,418946.89830508473
999500.0,995000.0
76500.0,200936.93244246475
185000.0,200936.93244246475
90000.0,200936.93244246475
675000.0,497401.9864364982
565000.0,744449.0
455000.0,497401.9864364982
415000.0,200936.93244246475
274000.0,200936.93244246475
2200000.0,2430432.5064935065
65000.0,200936.93244246475
145000.0,208327.08396946566
27000.0,200936.93244246475
260000.0,200936.93244246475
275000.0,311228.07042253524
525000.0,365093.23529411765
1365000.0,2862967.4025974027
637000.0,403803.02116402116
416500.0,342982.94088669954
365000.0,575612.015625
278000.0,286147.98560700874
1200000.0,523130.54054054053
300000.0,200936.93244246475
550000.0,938076.5765765766
348000.0,259954.54545454544
245900.0,267351.6029645315
480000.0,798450.7593880389
515000.0,516944.9917877448
203000.0,286147.98560700874
291000.0,365093.23529411765
530000.0,454090.62152777775
365000.0,403803.02116402116
220000.0,311228.07042253524
333000.0,516944.9917877448
414640.0,286147.98560700874
695000.0,286147.98560700874
214900.0,738258.6346153846
250000.0,511658.53658536583
695000.0,200936.93244246475
355000.0,291475.01516683516
210000.0,200936.93244246475
25000.0,200936.93244246475
255000.0,403803.02116402116
260000.0,200936.93244246475
38000.0,365093.23529411765
210000.0,267351.6029645315
470000.0,454090.62152777775
900000.0,733778.9817444219
450000.0,365093.23529411765
23750.0,200936.93244246475
170000.0,286147.98560700874
253000.0,286147.98560700874
545000.0,753897.339055794
165000.0,291475.01516683516
264000.0,286147.98560700874
429000.0,286147.98560700874
379000.0,342982.94088669954
724000.0,398676.9759450172
4750000.0,3978000.0
215000.0,200936.93244246475
710000.0,1524177.8839779005
193000.0,200936.93244246475
549500.0,516944.9917877448
530000.0,733778.9817444219
225000.0,267351.6029645315
935000.0,795787.4549549549
325375.0,267351.6029645315
170000.0,200936.93244246475
4500000.0,2862967.4025974027
1100000.0,365093.23529411765
295000.0,267351.6029645315
249000.0,286147.98560700874
575000.0,570352.2276785715
1480000.0,1484444.4444444445
572000.0,562735.2483221476
356000.0,291475.01516683516
890000.0,3978000.0
55000.0,200936.93244246475
550000.0,798450.7593880389
700000.0,575612.015625
390000.0,626833.0266666666
495000.0,365093.23529411765
110000.0,365093.23529411765
1200000.0,753897.339055794
210000.0,200936.93244246475
370000.0,412938.3522727273
390000.0,200936.93244246475
310900.0,342982.94088669954
320000.0,200936.93244246475
450000.0,610345.205479452
330000.0,403101.6424242424
530000.0,733778.9817444219
150000.0,200936.93244246475
632839.0,497401.9864364982
145000.0,200936.93244246475
315900.0,267351.6029645315
588300.0,615145.5454545454
350000.0,516944.9917877448
685000.0,753897.339055794
245000.0,365093.23529411765
345000.0,454090.62152777775
650000.0,733778.9817444219
249000.0,291475.01516683516
400000.0,516944.9917877448
780000.0,497401.9864364982
65000.0,200936.93244246475
155000.0,200936.93244246475
310000.0,403803.02116402116
526280.0,286147.98560700874
145000.0,286147.98560700874
200000.0,286147.98560700874
790000.0,795787.4549549549
544800.0,516944.9917877448
950000.0,365093.23529411765
605000.0,286147.98560700874
335000.0,286147.98560700874
360000.0,497401.9864364982
330000.0,286147.98560700874
750000.0,995000.0
49000.0,286147.98560700874
305000.0,516944.9917877448
300000.0,200936.93244246475
465000.0,342982.94088669954
620000.0,497401.9864364982
164000.0,286147.98560700874
780000.0,525149.3953488372
65000.0,365093.23529411765
685000.0,365093.23529411765
650000.0,1524177.8839779005
79000.0,516944.9917877448
350000.0,516944.9917877448
200000.0,200936.93244246475
385000.0,516944.9917877448
580000.0,570352.2276785715
170000.0,200936.93244246475
975000.0,938076.5765765766
565000.0,583628.8659793815
490000.0,744449.0
340000.0,267351.6029645315
250000.0,365093.23529411765
169900.0,291475.01516683516
299000.0,516944.9917877448
365000.0,575612.015625
265000.0,403803.02116402116
262500.0,365093.23529411765
357000.0,365093.23529411765
185000.0,301593.97575757577
398000.0,516944.9917877448
369780.0,267351.6029645315
890000.0,365093.23529411765
1850000.0,1649191.9960000003
339900.0,267351.6029645315
465000.0,511658.53658536583
700000.0,562735.2483221476
499900.0,523130.54054054053
500000.0,798450.7593880389
325000.0,267351.6029645315
260000.0,286147.98560700874
98000.0,200936.93244246475
72000.0,365093.23529411765
249000.0,516944.9917877448
1294000.0,787940.4761904762
173000.0,286147.98560700874
185000.0,365093.23529411765
780000.0,570352.2276785715
199000.0,798450.7593880389
248000.0,286147.98560700874
267500.0,267351.6029645315
30000.0,200936.93244246475
287000.0,286147.98560700874
1785000.0,1649191.9960000003
895000.0,1181733.8366197185
913000.0,733778.9817444219
227500.0,200936.93244246475
279900.0,357118.4210526316
985000.0,610345.205479452
890000.0,1390646.551724138
229900.0,516944.9917877448
437500.0,626833.0266666666
480000.0,753897.339055794
300000.0,200936.93244246475
370000.0,342982.94088669954
37500.0,365093.23529411765
355000.0,286147.98560700874
950000.0,733778.9817444219
530000.0,938076.5765765766
430000.0,267351.6029645315
455000.0,714538.4615384615
400000.0,497401.9864364982
260000.0,403803.02116402116
1625000.0,718740.6677018633
360000.0,365093.23529411765
390000.0,286147.98560700874
172500.0,365093.23529411765
880000.0,995000.0
140000.0,516944.9917877448
157000.0,291475.01516683516
215000.0,267351.6029645315
130000.0,200936.93244246475
650000.0,785353.2034632035
250000.0,291475.01516683516
1650000.0,1524177.8839779005
165000.0,267351.6029645315
413400.0,403101.6424242424
259000.0,365093.23529411765
202240.0,200936.93244246475
265000.0,200936.93244246475
1250000.0,744449.0
495000.0,286147.98560700874
259000.0,365093.23529411765
810000.0,523130.54054054053
575000.0,787940.4761904762
690000.0,412938.3522727273
263000.0,267351.6029645315
800000.0,516944.9917877448
367500.0,200936.93244246475
198000.0,365093.23529411765
398000.0,200936.93244246475
115000.0,342982.94088669954
420000.0,342982.94088669954
399000.0,286147.98560700874
460000.0,583628.8659793815
330000.0,418946.89830508473
218000.0,200936.93244246475
130000.0,200936.93244246475
250000.0,798450.7593880389
900000.0,570352.2276785715
2000000.0,5800000.0
245000.0,311228.07042253524
434500.0,516944.9917877448
189000.0,454090.62152777775
335000.0,200936.93244246475
460000.0,200936.93244246475
235000.0,286147.98560700874
560000.0,798450.7593880389
525000.0,718740.6677018633
385000.0,365093.23529411765
350000.0,286147.98560700874
230000.0,342982.94088669954
395000.0,365093.23529411765
169900.0,267351.6029645315
214000.0,200936.93244246475
90000.0,200936.93244246475
196000.0,291475.01516683516
350000.0,200936.93244246475
400000.0,718740.6677018633
585000.0,733778.9817444219
225000.0,267351.6029645315
1900000.0,1100893.119266055
350000.0,733778.9817444219
335000.0,733778.9817444219
400000.0,497401.9864364982
460000.0,311228.07042253524
205000.0,267351.6029645315
334500.0,365093.23529411765
1150000.0,995000.0
160000.0,291475.01516683516
185000.0,291475.01516683516
300000.0,365093.23529411765
290000.0,365093.23529411765
335000.0,200936.93244246475
275641.0,267351.6029645315
375000.0,403101.6424242424
810000.0,744449.0
690000.0,795787.4549549549
850000.0,785353.2034632035
230000.0,267351.6029645315
283500.0,342982.94088669954
675000.0,921057.9831932773
420000.0,365093.23529411765
150000.0,200936.93244246475
699000.0,733778.9817444219
500000.0,516944.9917877448
297000.0,200936.93244246475
472056.0,291475.01516683516
185000.0,286147.98560700874
239000.0,311228.07042253524
159000.0,200936.93244246475
369000.0,286147.98560700874
2500000.0,516944.9917877448
380000.0,365093.23529411765
319000.0,511658.53658536583
330000.0,403803.02116402116
2125000.0,2430432.5064935065
179000.0,286147.98560700874
850000.0,785353.2034632035
260000.0,286147.98560700874
550000.0,497401.9864364982
875000.0,753897.339055794
490000.0,454090.62152777775
189900.0,267351.6029645315
690692.0,575612.015625
420000.0,583628.8659793815
555000.0,523130.54054054053
790000.0,938076.5765765766
190000.0,286147.98560700874
319000.0,718740.6677018633
270000.0,286147.98560700874
520000.0,412938.3522727273
180000.0,311228.07042253524
680000.0,594296.147826087
285000.0,516944.9917877448
1150000.0,798450.7593880389
449400.0,357118.4210526316
475000.0,412938.3522727273
230000.0,286147.98560700874
1690000.0,1277752.808988764
120000.0,286147.98560700874
299900.0,365093.23529411765
491000.0,267351.6029645315
230000.0,200936.93244246475
529000.0,718740.6677018633
299900.0,259954.54545454544
1600000.0,1612232.7894736843
155000.0,291475.01516683516
250000.0,200936.93244246475
445000.0,511658.53658536583
299250.0,286147.98560700874
192000.0,267351.6029645315
685000.0,610345.205479452
250000.0,365093.23529411765
199750.0,200936.93244246475
175000.0,311228.07042253524
319900.0,365093.23529411765
460000.0,286147.98560700874
437500.0,785353.2034632035
480000.0,516944.9917877448
548000.0,267351.6029645315
475000.0,342982.94088669954
217000.0,286147.98560700874
220000.0,286147.98560700874
340000.0,403101.6424242424
895000.0,1100893.119266055
98000.0,286147.98560700874
790000.0,684041.4696969697
1950000.0,785353.2034632035
562500.0,610345.205479452
67000.0,200936.93244246475
610000.0,497906.2417582418
850000.0,733778.9817444219
430000.0,286147.98560700874
329000.0,291475.01516683516
65000.0,286147.98560700874
100000.0,365093.23529411765
297500.0,267351.6029645315
95900.0,798450.7593880389
4200000.0,3978000.0
632839.0,497401.9864364982
346940.0,291475.01516683516
199000.0,200936.93244246475
685000.0,516944.9917877448
170000.0,516944.9917877448
209500.0,259954.54545454544
199000.0,403803.02116402116
525000.0,365093.23529411765
68500.0,516944.9917877448
421755.0,286147.98560700874
220000.0,267351.6029645315
162000.0,286147.98560700874
975000.0,291475.01516683516
495000.0,744449.0
255000.0,365093.23529411765
180000.0,342982.94088669954
260000.0,286147.98560700874
55000.0,200936.93244246475
287500.0,358226.3082706767
290000.0,365093.23529411765
350000.0,570352.2276785715
860000.0,583628.8659793815
